1.541715	-0.828566	-0.056940	1.001878	-2.367414	0.910695	-0.190010	-4.236250	0.340254	-2.155908	1.645079	3.014964	0.700690	0.543012	5.744259	1.535958	9.794028	6.456841	-7.428853	1.192151	1.676321	-2.501281	-4.289155	-0.086248	0.901111	-5.713449	-5.513392	0.639276	-1.271113	3.597763	0.164927	3.675314	-3.787558	-0.343855	0.214947	-0.152170	5.163587	-1.121394	-3.796270	-2.371420	-3.187111	1.739538	-3.886307	2.364587	8.519182	-3.915896	5.597356	4.381818	-0.505656	-0.301073	3.103771	-3.181008	-3.487146	2.582531	-3.047942	-1.913368	-0.156408	-2.794122	-5.245206	-2.558773	-4.842041	1.458171	-2.467376	-2.598214	3.519447	-0.262435	0.705844	3.741842	-0.604809	6.336544	-3.005615	6.020951	-1.686080	5.986560	-0.151755	1.923894	5.047804	1.160021	1.714081	5.230176	-1.911570	0.768079	1.521546	0.825574	-3.978466	0.671149	6.012755	0.047748	0.807236	1.563626	-2.198694	0.021806	-0.584535	0.032135	0.500960	-3.634303	-0.459743	-0.713316	-0.993284	-0.527721
-3.391944	2.154655	1.998260	0.354411	-2.648833	-1.271696	0.284033	-2.748561	1.540443	0.935628	2.915646	-3.531451	1.515685	-2.147861	0.065363	0.358873	-1.914865	2.452188	-3.666904	-3.472142	-1.329237	-0.123067	1.054578	-3.186487	-0.221967	-1.252810	0.022961	2.428427	0.800160	-2.974562	-2.499723	1.337660	-2.844146	-0.461262	-1.143261	2.301346	0.641244	-3.996502	-2.053714	-0.027294	1.699167	0.234292	-3.026142	-0.754350	-0.615765	4.135338	4.655608	-1.632056	-3.299650	1.633553	-0.546241	0.194154	-2.525647	3.306544	2.829708	-3.084623	2.733110	-1.269529	2.570556	-1.496753	-0.577172	0.794721	1.434613	-2.043399	4.008859	0.265040	-1.046445	1.203326	-0.917305	-2.113769	-1.233627	0.199872	-6.663838	1.521623	0.444762	3.567511	-0.057420	3.993872	2.449584	3.555362	-4.333636	1.093274	3.703483	-4.601194	2.116479	0.044082	1.876156	5.421207	0.526350	0.357441	-1.323224	-6.108692	-2.829205	-4.756532	-1.248041	-0.705222	1.189539	-1.415900	-0.009112	-0.258215
0.032668	0.189196	-1.417583	-3.438818	-1.842159	3.347686	3.699228	-3.304398	2.350526	-2.178014	-2.966426	-1.898435	1.810631	1.766324	0.737061	-0.683074	-0.264367	-1.434584	-2.330152	0.783771	0.415401	-1.654018	1.846702	1.287439	2.785252	0.791982	3.572947	-2.122873	-2.998931	0.995194	-0.153960	0.571744	0.172914	1.868394	-1.582524	-4.007440	-0.361407	-0.561545	0.224355	0.227329	-0.033604	-5.282077	-0.544589	-0.044586	3.802080	-2.887148	1.200064	0.082104	-2.281019	0.974858	-6.274835	2.117200	0.555282	2.193292	3.771327	-2.352370	0.446504	1.411466	-0.547044	0.296225	-1.415029	0.244419	-0.254114	0.310792	0.593882	-4.092173	0.412566	0.568760	1.859094	-0.611606	-2.488948	-1.848813	-0.133013	0.198741	0.587967	1.928788	-2.900057	-0.093041	-1.186157	-0.705242	-0.193845	1.366490	-4.951901	0.994330	-0.663763	-0.641989	3.360114	1.636559	-1.169638	3.457117	-1.419844	-0.403744	0.265621	-3.098112	2.104569	1.055833	-2.269915	-0.405845	-1.157310	-1.820527
1.860991	1.778990	2.768269	-3.754590	-1.185994	-3.898723	5.335547	-0.123008	4.492019	-2.088322	-0.077497	-3.074466	1.092686	0.645004	-3.516473	2.368520	1.782044	3.342538	-0.417987	0.264176	-1.193164	1.760659	-1.035576	-0.397727	0.087934	0.437815	1.335044	0.750902	-0.875678	-0.081217	-2.902262	1.244049	2.469432	2.184272	-0.173119	2.261791	-2.167594	-0.205421	0.125146	3.507943	-1.660724	-2.327462	-2.463818	-1.184990	1.117920	-0.329268	2.353361	-0.627190	-3.292496	0.618411	0.265749	1.035142	-4.679204	1.807783	2.699512	-3.008675	1.127575	0.775348	-1.806503	-2.244764	-2.535145	1.129190	-1.278463	-1.393386	-1.556248	0.679799	-2.362964	-0.829948	-0.294370	1.689556	-1.944129	-0.759755	-2.281664	3.098728	0.031032	1.637441	-1.864080	3.900620	1.353996	-1.251007	-1.977669	-0.216925	-1.515863	2.234451	-1.357346	-2.777850	2.721750	0.561923	0.677464	2.899824	-0.817828	0.081406	0.062661	-1.691239	-4.182793	3.015480	-0.143687	0.973001	-1.662842	-3.113338
-0.352229	0.202142	1.473557	0.774662	-0.384377	0.547711	0.640661	-0.650571	-0.663971	-0.475396	-1.255397	2.640990	-0.301420	-0.028834	-0.324170	0.184594	-0.302639	2.132954	0.047481	0.658499	0.167400	-1.255118	-1.482201	1.441042	1.472655	0.231806	2.052391	-0.435622	-0.444217	-0.316968	-0.144585	0.509070	-1.084032	-2.219848	-1.410167	-0.040552	0.407927	0.258343	0.550258	1.587253	0.575015	-2.450390	-0.203992	-1.396055	1.142943	-0.621607	-1.410645	-1.280321	-1.309041	-0.058028	1.516840	0.423708	1.397884	0.278861	0.393574	-0.424199	0.023253	-0.723838	-0.810399	-0.440097	-0.830884	0.615165	0.023433	0.341331	1.452746	-0.881764	-1.112244	-0.165718	-0.709954	0.418638	1.553786	-0.771270	-2.023450	0.910671	0.279061	1.058091	0.448299	-0.089778	-0.066731	0.321431	0.601950	-2.104678	-1.356069	1.835471	-1.201227	-1.331997	3.482900	0.330456	0.883586	0.482352	0.946633	0.055438	-0.517046	-1.820610	-0.415152	-2.487134	0.356184	-2.124367	2.248289	0.637703
2.256974	-1.168675	2.345582	-1.216585	-4.175974	-0.681158	5.376575	-0.673714	4.448084	-2.740428	0.207436	-3.519813	1.521485	-0.551948	-2.274577	2.207678	1.055874	4.397610	-3.702859	-0.808771	-2.023230	2.067906	3.545476	0.749741	-0.660139	-1.202251	-1.247347	0.911317	-0.081671	0.419330	-4.892004	3.779654	-1.909313	1.350810	0.166173	4.205110	-3.580727	1.319778	-0.473580	3.038908	-2.041745	-0.631481	-3.241062	-2.216121	-0.864445	1.418901	1.700578	2.896959	-2.096667	0.568687	4.583614	1.719323	-4.288663	4.846343	0.567086	-1.992659	-0.817496	1.937603	-1.147936	-3.429802	-1.286922	1.304168	-2.611488	-1.293793	-3.795655	-0.050058	-0.795656	1.471189	-2.040622	1.598800	-0.863286	1.689065	-4.987891	1.393012	0.751787	1.790176	2.146027	5.544850	0.685335	-2.753424	-0.513414	-0.479927	1.389777	1.239512	0.747919	-1.752733	1.705505	0.241483	0.412930	5.718751	-2.982619	-1.228521	1.697089	-1.487513	-3.950050	-0.805953	0.269658	-0.795816	-4.741652	-2.249659
-1.358325	-0.367587	-2.482270	-0.805541	-1.772345	2.281791	-0.783300	-0.478106	2.056761	-3.604591	0.633517	0.203749	1.464359	-3.077002	-2.602882	1.150608	-1.546184	-0.087940	-2.361202	-0.636110	1.637807	0.570367	1.712579	1.520582	0.269185	-0.834704	-1.006379	-1.007686	-0.949938	0.348782	0.916214	1.571069	-2.878011	-0.779753	-2.708137	-3.197028	-1.028665	2.354590	0.705624	-0.142143	0.167570	-1.154758	-0.225905	0.669882	1.065619	-3.390987	2.268077	-1.609222	-1.653870	0.628972	-1.400481	0.191591	-0.978385	0.955880	0.202315	-3.604992	-0.285680	0.213701	-1.161752	-0.732293	-2.506143	-2.192561	2.284223	1.074033	-0.938485	-1.466539	-0.019401	1.328372	-1.217420	-1.301811	-4.045289	1.009620	-2.828896	0.094822	-2.310072	2.259098	-1.720968	2.192647	-2.131145	1.740632	-2.360736	-0.476666	-1.933375	4.238399	1.475917	0.201189	0.822609	2.872272	0.317834	1.653758	1.130760	-3.938046	-1.004458	-3.169808	-2.386347	-0.400610	0.936684	0.953886	-0.970109	0.026430
3.168610	-0.799154	3.288726	1.467044	-3.825118	-2.605664	6.150252	-1.053295	4.347466	3.370967	0.592518	-0.521925	2.681644	-0.486579	-2.664796	0.305917	0.029006	3.034448	-0.459967	1.197723	-1.427372	1.358099	2.864761	1.287995	-1.764115	1.784503	-0.590180	0.321362	-2.179403	-1.960975	-4.658043	-2.410662	0.633087	-2.090531	-2.049443	4.418419	-2.720016	-0.546812	-0.302536	5.085324	-1.670498	-3.544060	-0.594568	-1.433869	3.237845	-1.522597	4.981422	-2.508131	-5.861150	1.661189	-0.963617	-3.643276	-3.397799	0.278481	1.360299	0.526037	3.422109	-1.804576	-0.047690	-4.013978	-2.507836	1.646558	-0.881120	3.927250	-1.152515	-0.065805	-2.327394	-2.638431	1.910329	4.033996	0.485403	-0.603229	1.375251	0.869455	2.662025	-0.595213	0.148799	-1.804879	-1.744120	-1.053057	1.404834	-2.066697	-2.965042	3.155828	-1.460305	-1.736826	1.968157	-1.182634	-0.315001	4.071384	-2.169565	-1.412090	-0.901644	-2.709038	-6.276803	1.534440	0.863061	-0.810696	0.646765	-1.999016
3.119265	0.380104	-4.783339	2.473219	-1.530915	1.501936	-0.158140	1.285118	-4.364050	-2.585410	-1.275151	3.468467	-3.577024	-1.584999	1.019313	-2.460749	-2.180154	-2.034660	2.306615	3.050759	0.542947	1.392890	1.049920	-4.890501	4.472114	-2.114920	1.442674	-0.957861	-2.806509	-1.809728	4.120117	2.709838	-0.426771	0.152857	-0.612185	-0.726452	0.330681	1.533178	-0.246677	0.030499	4.425024	0.759865	1.593498	3.632374	-0.724319	-4.728740	2.672202	1.846158	-5.270128	-1.853958	-0.399280	-2.776011	1.434664	-4.272303	-1.031682	-2.022566	0.709576	0.389284	-3.872971	1.282332	1.459591	-2.037786	1.063398	0.644408	-1.884736	-1.755491	-3.815258	0.828877	-2.084620	-6.122258	-2.740027	1.607007	-0.375906	-0.799745	-1.490755	1.241839	-2.846204	0.804185	-3.344037	1.551563	-1.179705	7.438855	-1.589268	2.524126	-0.967201	-0.234640	0.470497	0.528586	4.877649	-1.562200	3.662419	-2.357793	-1.357344	-0.970931	-1.514792	4.471352	0.216551	-1.654629	0.269279	-2.488050
1.733384	2.142028	5.485601	-1.969275	-2.726390	-2.347664	6.435758	-0.541641	2.190288	-5.697247	-3.518708	-0.656723	-0.998091	-2.556381	-1.789920	1.145790	0.223115	2.855808	-3.755463	-0.703679	-2.452845	4.911032	1.999642	-0.998961	3.898883	-1.174885	-0.310465	-1.518753	-0.274482	0.862993	-2.250434	3.554803	0.245445	-0.908217	2.751927	1.408958	-5.114120	-5.559886	-1.327976	-0.145432	-0.417509	-3.095833	-3.666101	-0.512138	-3.721743	3.552554	6.845694	-3.878311	-1.466650	2.176939	2.371377	2.676305	-3.131686	0.851637	2.721868	-0.754047	4.200428	-2.168812	-1.335280	-5.540642	-3.157063	0.598030	-2.276443	1.452655	0.978069	0.149543	-4.052475	-4.830492	-1.703169	1.617773	-1.247409	-0.547878	-3.497326	-3.088376	1.511362	3.075013	-2.016674	1.571723	0.305206	1.749016	-1.263213	-1.237321	-4.370937	0.743119	1.022571	0.414816	-0.618861	2.537865	1.676694	-0.786059	-5.173100	-3.751334	2.768800	3.659178	-0.783307	4.630526	2.486166	-4.004628	0.344621	-2.916172
-2.457797	-4.502111	-2.079845	-1.114048	0.943165	1.212276	-3.958596	-2.015276	2.259219	-1.246607	-1.079920	-1.807701	-1.107511	-1.445822	-0.807679	0.859900	-1.786301	-1.282925	0.512807	0.629824	-2.179805	-1.688990	2.504401	1.775727	2.064806	3.166720	0.537934	-0.841611	-3.700331	3.111057	-0.352657	2.624485	0.814534	-1.200427	-3.169256	-1.167326	4.873917	-0.718858	-5.453685	0.225583	-0.536629	-3.022004	3.454845	-0.284990	-1.847580	1.362062	2.220264	1.867458	-4.193592	-1.464024	-0.866448	-1.447726	0.168967	-0.837941	-2.167424	-3.941445	0.446036	-1.735332	-2.236515	-0.110034	0.400488	-1.680737	0.031910	0.485298	0.157556	-2.400712	-1.193987	1.052018	4.172641	-4.509677	0.163807	1.662304	0.382300	-0.339852	0.378109	0.804996	0.436397	2.603987	-0.744720	0.718479	-1.517617	-1.177403	-3.334041	0.634387	-0.876412	1.046367	2.348309	2.939924	1.476154	4.305095	-1.018402	-0.688546	2.071444	-1.491603	-0.117037	-1.218652	-1.299208	5.813560	1.953501	-4.567678
0.169319	-2.276053	-6.614161	3.544402	-0.328095	-1.645332	-1.001426	-1.615473	-1.874252	1.567771	-0.187122	-5.374571	0.901961	-1.171411	0.641207	-1.427083	-1.276116	-0.517237	1.646959	5.173129	-2.718850	-2.461294	0.360011	-1.271264	1.379794	4.259766	-4.140956	4.064335	2.465465	2.724413	2.730510	-6.245273	-2.793313	-0.927813	-1.944481	2.245407	3.582570	-1.580289	-1.415615	-1.158357	4.057157	0.813224	0.210674	2.040791	-0.901742	4.471301	5.359758	2.197356	-1.756549	0.438267	-1.964478	2.039898	-4.075081	-4.576625	1.387974	-2.591795	1.348798	-2.095258	0.351174	-3.697972	-0.303596	-0.908303	-3.558592	0.104246	2.013598	1.162275	-2.546430	2.203107	-1.052721	-2.154273	1.493115	9.324302	-1.279150	0.447480	4.255454	3.184134	3.021773	-1.497261	-2.318279	-0.942612	3.112312	0.099729	1.419105	2.723846	-0.392869	1.596042	-3.551968	-0.442659	3.437085	-2.805683	0.544467	-2.832591	1.034549	1.918482	1.697233	-0.580157	1.184261	-2.193568	0.402174	2.590715
-0.871782	-6.120217	-1.445495	5.758111	4.508757	-1.160412	1.906115	-1.911632	-2.820458	-3.173361	-3.933558	0.226436	0.652350	5.456408	2.341155	-1.276438	-4.336382	-6.057593	0.884834	-3.745445	-5.197294	-4.064624	1.106650	4.354631	-2.893225	0.158742	3.018975	0.932977	-3.644841	-0.852392	1.631559	-0.441026	2.583914	2.906596	-3.756203	0.282284	-4.224339	3.411133	-0.831982	2.043177	4.823377	4.861765	-4.098480	1.374428	0.645345	-0.223511	0.323723	-4.827808	0.363394	3.110284	-0.366578	-1.040885	-1.460527	0.992822	0.362378	0.027161	2.040038	4.795527	1.839493	2.250374	0.048764	-2.866967	-4.792280	-4.672860	-2.445347	-2.825010	-4.373114	1.069968	-7.807690	-2.149484	-4.688935	-4.723266	-1.931857	4.006898	-2.882541	-1.165618	-1.720636	3.682782	-6.019604	-0.758317	0.277584	1.260442	-0.053375	2.955443	5.894749	-0.493209	-1.350612	-1.235222	-6.679347	-3.865598	0.283347	3.102515	0.708589	2.417584	3.133807	0.974258	5.272143	0.781627	6.100251	0.466392
1.335915	0.753835	1.569597	-2.482061	-4.285279	-1.630157	-3.784936	-3.261635	3.643219	3.130587	-0.852752	-3.332014	-1.091162	1.749204	-3.142147	-1.836812	-4.654488	-3.080576	-3.529929	-2.955027	3.908013	0.916689	2.463546	4.514003	2.450470	1.167165	-2.682721	-0.338474	-2.008890	1.631608	-2.231462	4.334296	2.695493	-4.283428	1.277939	-2.837791	9.169673	2.061453	-2.618515	-1.606573	-2.403927	-2.146013	6.683399	-1.096194	-2.098843	-1.989664	-4.482647	-4.355635	0.983573	-3.532679	1.599176	-3.586087	-1.003645	2.254164	-0.960614	-1.241046	2.253372	2.040333	5.026409	1.091432	-1.565316	-0.192662	2.374549	-2.486965	-3.717755	2.336532	-1.152289	0.293695	0.346208	-1.669616	0.897141	3.775028	1.823056	1.055380	1.770527	-4.658862	2.338862	1.727300	0.233812	3.906143	0.559046	5.391670	0.557925	-1.351752	-1.349531	6.146862	-0.678667	2.029177	3.239476	0.368541	-0.459980	-2.181655	1.832735	-5.500764	-0.296480	3.882128	1.180472	2.150673	1.906484	-2.444989
0.677520	-0.929056	-2.457146	5.546796	8.062098	1.530042	-0.565071	-4.062535	-3.312154	-5.173389	-1.227000	2.654003	4.997693	1.818508	0.966588	-3.828354	-2.860634	-4.930916	-1.681568	-3.001361	-2.830764	-5.447366	0.546724	0.039451	2.406164	-0.836079	-2.622243	4.668993	-3.299340	-2.412709	0.827756	2.469692	0.023456	2.300135	-2.615268	1.818156	-1.030842	-0.329554	-2.941932	-4.012246	3.676092	5.177072	-3.462314	1.495356	0.874922	1.825843	1.348440	-0.448314	2.550331	1.863060	-2.324912	-3.095734	-1.017983	2.792368	3.051490	1.733594	1.186960	0.469234	-2.312685	2.478116	3.061140	-2.416803	1.035495	-1.607904	2.271114	0.116105	-0.883427	1.439922	-4.507740	-0.936372	-1.794357	-6.196239	0.966954	2.203350	2.174654	4.255582	-4.922809	-1.309195	-3.819065	-1.210753	-0.512398	-0.982328	4.328210	5.803685	5.477041	-0.094018	-2.273812	-2.945865	-6.384539	1.469443	2.887981	0.361913	1.379837	-0.888084	2.170610	-0.531635	-1.029014	2.833370	3.846314	3.106247
